ID,FRAMENUMBER,ANIMALID,MASS_X,MASS_Y,MASS_Z,FRONT_X,FRONT_Y,FRONT_Z,BACK_X,BACK_Y,BACK_Z,REARING,LOOK_UP,LOOK_DOWN,DATA
2419337,923889,2,206.34,323.46,69.56,186.77,329.76,41.65,225.91,317.16,32.06,1,0,0,"<root><DATA back_x=""225.91"" back_y=""317.16"" back_z=""32.06"" ear1_ratio=""0.79"" ear1_x=""193.59"" ear1_y=""322.88"" ear2_ratio=""0.86"" ear2_x=""194.29"" ear2_y=""334.57"" front_x=""186.77"" front_y=""329.76"" front_z=""41.65"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.34"" mass_y=""323.46"" mass_z=""69.56"" t=""923889""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32991782</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>182</boundsX><boundsY>308</boundsY><boundsW>46</boundsW><boundsH>31</boundsH><boolMaskData>78:5e:b5:d4:eb:e:80:20:8:5:60:7d:ff:97:2e:9:13:e4:76:fc:a1:6b:6d:e1:17:43:c3:5a:3b:18:3d:b6:bd:f5:71:bd:b7:39:12:4c:f0:1f:8d:5e:4c:52:2b:fd:3d:84:9a:ab:d0:af:24:da:e6:8e:b0:95:23:e2:6a:9f:52:d4:7a:18:27:d0:64:2e:ac:aa:a3:b4:f2:a3:2:98:d7:88:c8:59:37:6a:a9:92:4b:f8:2c:f5:6d:d:af:92:1b:a:dd:94:d9:7f:90:5f:cd:8a:70:d1:da:35:57:e7:a0:e2:db:a1:d9:b9:6c:9:7b:be:d6:4e:92:13:fb:e5:d8:95:ca:9d:b4:41:ae:c5:4e:c4:11:e7:1f:20:f1:3:33:0:3:68</boolMaskData></ROI></root>"
2419338,923890,2,206.71,323.1,71.56,187.96,329.58,36.4,225.47,316.62,26.06,1,0,0,"<root><DATA back_x=""225.47"" back_y=""316.62"" back_z=""26.06"" front_x=""187.96"" front_y=""329.58"" front_z=""36.4"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.71"" mass_y=""323.1"" mass_z=""71.56"" t=""923890""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32991814</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>184</boundsX><boundsY>309</boundsY><boundsW>43</boundsW><boundsH>29</boundsH><boolMaskData>78:5e:95:d2:59:16:c0:10:c:5:50:f6:bf:e9:6a:6:d2:66:7a:7c:39:dc:f2:34:19:3:1b:73:e6:6e:ee:b1:c:cd:11:2b:1f:a5:f4:9c:aa:b3:84:7a:18:6:88:58:18:35:81:ce:e6:ee:47:4b:68:b2:36:ee:46:8a:6d:4f:7c:81:16:d:c0:52:5e:48:72:27:40:14:40:44:ae:92:5e:dc:f:3f:8b:3a:10:4a:2b:bd:a:d8:dd:d5:ad:35:fd:df:59:43:eb:bc:16:96:4f:fb:c2:e8:37:f0:9a:73:4a:65:83:cb:18:29:5a:d3:3a:a7:e0:6c:48:47:94:f2:1:84:2c:3:1c</boolMaskData></ROI></root>"
2419339,923891,2,207.35,322.63,72.48,189.51,328.55,41.0,225.18,316.71,24.26,1,0,0,"<root><DATA back_x=""225.18"" back_y=""316.71"" back_z=""24.26"" ear1_ratio=""0.82"" ear1_x=""194.33"" ear1_y=""321.33"" ear2_ratio=""0.9"" ear2_x=""194.75"" ear2_y=""332.25"" front_x=""189.51"" front_y=""328.55"" front_z=""41"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.35"" mass_y=""322.63"" mass_z=""72.48"" t=""923891""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32991840</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>185</boundsX><boundsY>309</boundsY><boundsW>43</boundsW><boundsH>28</boundsH><boolMaskData>78:5e:9d:d2:4b:e:80:30:8:4:50:b8:ff:a5:35:85:f4:23:3:4c:ed:42:93:f1:85:62:8b:48:be:74:7c:f2:a7:bd:0:d6:b0:0:b2:4a:41:66:45:23:54:48:55:a0:8c:16:b1:91:7d:7b:4d:61:c0:ac:2c:dd:de:41:7:57:af:ad:74:da:3b:3f:0:6:1a:e5:e4:d8:9f:a3:bc:bc:28:7a:4b:c9:66:7d:58:88:1f:9b:63:d5:db:35:81:8d:3d:46:b5:b6:7f:69:71:67:47:c9:75:69:16:ef:dd:4:e8:87:b:72:14:bd:a5:50:bc:67:f:20:52:3:f</boolMaskData></ROI></root>"
2419340,923892,2,207.97,322.05,72.76,190.15,328.16,40.47,225.79,315.94,24.36,1,0,0,"<root><DATA back_x=""225.79"" back_y=""315.94"" back_z=""24.36"" ear1_ratio=""0.82"" ear1_x=""194.62"" ear1_y=""320.85"" ear2_ratio=""0.9"" ear2_x=""195.43"" ear2_y=""331.71"" front_x=""190.15"" front_y=""328.16"" front_z=""40.47"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.97"" mass_y=""322.05"" mass_z=""72.76"" t=""923892""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32991866</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>186</boundsX><boundsY>308</boundsY><boundsW>43</boundsW><boundsH>28</boundsH><boolMaskData>78:5e:ad:93:5b:12:c0:30:4:45:65:ff:9b:6e:8b:36:28:7a:cd:d4:57:c4:c9:f5:98:20:2:6d:15:dc:a2:33:b2:2e:53:60:9f:e2:b:a6:82:45:86:fd:8:b1:8f:93:6f:34:15:4c:55:6b:32:aa:36:a4:2f:b6:5:8d:6a:cf:d9:6a:7f:25:b9:2:40:51:9a:82:c0:9:a:67:9f:8a:62:3d:e9:fc:a1:b6:e4:7:e:50:64:ae:fb:5b:7f:9:db:5:e8:59:b7:2a:2d:ea:97:6a:80:d6:ad:79:49:f6:44:f7:e:68:96:84:53:b6:88:3c:d7:7:fa:ad:3:16</boolMaskData></ROI></root>"
2419341,923893,2,207.96,321.87,69.16,190.79,327.56,39.83,225.14,316.18,24.86,1,0,1,"<root><DATA back_x=""225.14"" back_y=""316.18"" back_z=""24.86"" ear1_ratio=""0.85"" ear1_x=""194.36"" ear1_y=""320.64"" ear2_ratio=""0.91"" ear2_x=""195.14"" ear2_y=""330.86"" front_x=""190.79"" front_y=""327.56"" front_z=""39.83"" isLookingDown=""true"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.96"" mass_y=""321.87"" mass_z=""69.16"" t=""923893""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32991908</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>187</boundsX><boundsY>308</boundsY><boundsW>41</boundsW><boundsH>28</boundsH><boolMaskData>78:5e:b5:d4:4b:16:80:20:8:5:50:dc:ff:a6:93:54:3e:fa:40:6:e5:28:f1:6:6a:9c:88:a2:d1:dc:82:9f:ad:a5:46:6d:8d:19:c2:4e:19:73:7a:a7:b0:ae:a4:d3:87:d3:1:84:12:6:6c:2f:1d:33:bf:c7:cc:19:99:33:81:37:36:61:91:f9:fb:c5:2f:f1:3d:e2:95:2d:fa:b5:e3:2f:5d:2d:fc:3:2c:a5:1c:4d:56:d8:e5:ea:c6:1b:95:ae:bd:40:ed:ee:1c:aa:cb:cf:63:5c:7a:eb:ce:89:3c:72:6f:ac:4f:fb:36:6d:70:fc:1:4e:c6:10:45:6d:ec:1:8d:cc:3:0</boolMaskData></ROI></root>"
2419342,923894,2,207.99,321.51,71.08,190.7,326.55,43.32,225.28,316.47,26.58,1,0,0,"<root><DATA back_x=""225.28"" back_y=""316.47"" back_z=""26.58"" front_x=""190.7"" front_y=""326.55"" front_z=""43.32"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.99"" mass_y=""321.51"" mass_z=""71.08"" t=""923894""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32991928</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>187</boundsX><boundsY>308</boundsY><boundsW>41</boundsW><boundsH>27</boundsH><boolMaskData>78:5e:ad:d3:4b:12:80:20:c:3:50:7a:ff:4b:3b:45:8a:a1:5a:12:66:64:c5:e7:99:a2:60:6b:55:33:c3:95:65:30:17:ac:d9:dd:60:e6:2b:6f:a8:69:bd:43:5d:3c:f4:82:4b:1a:c:12:ac:58:aa:bd:61:b8:c7:1d:83:97:d9:b3:9:19:b:28:3a:ce:7a:a0:c2:8e:e0:bf:81:7e:7e:52:62:3f:68:45:aa:70:dc:1c:1e:39:20:2d:1e:8e:6e:53:85:8f:23:b5:45:8:2c:75:fd:2:c4:87:a8:15:ae:a4:7f:f9:2:1d:ce:2:f0</boolMaskData></ROI></root>"
2419343,923895,2,207.73,321.32,73.92,190.11,325.38,47.13,225.34,317.26,27.74,1,0,0,"<root><DATA back_x=""225.34"" back_y=""317.26"" back_z=""27.74"" front_x=""190.11"" front_y=""325.38"" front_z=""47.13"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.73"" mass_y=""321.32"" mass_z=""73.92"" t=""923895""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32991964</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>186</boundsX><boundsY>308</boundsY><boundsW>42</boundsW><boundsH>27</boundsH><boolMaskData>78:5e:95:d4:51:12:80:20:8:4:50:bd:ff:a5:4b:16:13:47:61:37:3f:9a:31:9e:20:e9:d4:5a:3a:7a:1a:9:81:de:ba:8d:f7:15:7c:b2:a:6a:3e:87:c6:a2:b3:c6:2e:7d:76:b0:ab:ba:e4:4c:9d:6d:39:36:a2:c9:42:59:68:66:64:ce:21:65:48:a9:30:d4:96:a5:c:fd:80:99:f7:23:65:ec:6f:3f:5a:75:7c:75:ad:b6:59:4e:e5:83:5c:f7:88:25:5d:b7:4d:97:6c:a7:2b:27:64:d6:5c:70:a3:fb:a2:bb:4d:ee:93:b8:ed:82:7d:a1:e3:5f:f0:0:5e:b7:2:f2</boolMaskData></ROI></root>"
2419344,923896,2,207.59,320.89,71.32,189.82,325.16,41.11,225.37,316.62,25.43,1,0,0,"<root><DATA back_x=""225.37"" back_y=""316.62"" back_z=""25.43"" front_x=""189.82"" front_y=""325.16"" front_z=""41.11"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.59"" mass_y=""320.89"" mass_z=""71.32"" t=""923896""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32991992</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>186</boundsX><boundsY>308</boundsY><boundsW>42</boundsW><boundsH>26</boundsH><boolMaskData>78:5e:95:d2:51:12:80:20:8:4:50:bc:ff:a5:53:41:2:14:59:fd:b1:e4:b5:32:4c:44:e0:6a:47:d7:d6:d2:6a:3f:38:48:75:f2:40:bc:47:19:d9:1e:2f:5f:a4:30:5c:9e:3b:df:e6:cd:59:79:77:bd:ca:fd:95:4c:24:e2:46:24:e4:9e:20:1e:89:4b:ac:cb:39:22:88:ce:59:e2:12:a1:f2:fb:0:74:c9:9a:c2:52:61:95:f9:c3:42:1a:c8:92:f:f6:99:59:38:66:9a:f6:ec:e1:fe:26:d1:ae:f0:1:23:4c:2:f7</boolMaskData></ROI></root>"
2419345,923897,2,207.4,320.82,72.92,189.61,325.54,42.5,225.2,316.1,27.05,1,0,0,"<root><DATA back_x=""225.2"" back_y=""316.1"" back_z=""27.05"" front_x=""189.61"" front_y=""325.54"" front_z=""42.5"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.4"" mass_y=""320.82"" mass_z=""72.92"" t=""923897""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992018</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>186</boundsX><boundsY>308</boundsY><boundsW>43</boundsW><boundsH>26</boundsH><boolMaskData>78:5e:c5:92:41:12:c0:20:8:3:f5:ff:9f:ae:8d:20:28:2a:e9:a9:1c:ec:90:ae:11:85:52:36:51:a1:f5:55:7f:d7:39:35:b9:4a:c:9f:96:47:4f:a5:c6:b7:f9:bf:11:c8:0:aa:c0:93:8b:e9:d1:31:9c:7f:25:bd:eb:1d:74:d7:4a:41:79:1:82:fb:9b:c4:fd:a9:3a:7b:a5:1c:da:bb:4a:b1:3c:2a:a3:c2:b8:ea:54:e5:ac:cd:df:7:36:45:79:57:23:b3:36:78:12:1d:83:b0:29:65:2:81:88:82:4d:7e:c3:4a:c6:1c:f4:2a:3f:59:d1:2:fa</boolMaskData></ROI></root>"
2419346,923898,2,207.13,321.09,75.4,189.46,325.5,42.95,224.81,316.69,32.22,1,0,0,"<root><DATA back_x=""224.81"" back_y=""316.69"" back_z=""32.22"" front_x=""189.46"" front_y=""325.5"" front_z=""42.95"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.13"" mass_y=""321.09"" mass_z=""75.4"" t=""923898""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992036</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>186</boundsX><boundsY>309</boundsY><boundsW>42</boundsW><boundsH>26</boundsH><boolMaskData>78:5e:b5:d3:51:12:80:20:8:4:50:bc:ff:a5:53:10:c9:95:64:7f:f2:4b:86:37:4b:43:25:92:9c:e6:27:7a:2d:61:b2:9c:5d:3a:d1:b:52:60:51:d2:10:22:3f:3:61:f8:cd:6d:8f:79:87:93:56:48:fb:be:83:12:b3:70:ec:a8:c:f3:d1:7f:48:7e:38:37:5d:5f:3a:13:6a:5f:7:2f:89:50:8b:64:e6:d3:72:c1:72:3c:2d:3:da:a2:46:9d:ae:e1:d:3b:99:e5:49:77:87:d5:f2:d8:c8:ea:f3:ef:16:79:0:8d:e7:2:fa</boolMaskData></ROI></root>"
2419347,923899,2,206.98,321.04,73.8,189.16,325.57,42.91,224.8,316.51,35.57,1,0,0,"<root><DATA back_x=""224.8"" back_y=""316.51"" back_z=""35.57"" front_x=""189.16"" front_y=""325.57"" front_z=""42.91"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.98"" mass_y=""321.04"" mass_z=""73.8"" t=""923899""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992074</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>186</boundsX><boundsY>308</boundsY><boundsW>44</boundsW><boundsH>27</boundsH><boolMaskData>78:5e:b5:94:51:e:c0:20:8:43:e1:fe:97:1e:c4:89:a2:68:21:d9:fc:9b:7d:76:35:56:89:92:83:99:43:52:a6:45:f2:5a:84:2a:34:46:b7:da:96:aa:e0:d1:68:99:25:39:a3:4b:da:b:28:92:db:59:1e:bd:93:e6:b:31:5:5a:84:c:fa:86:cd:a0:5:d7:4a:82:bf:6c:fb:39:64:b6:36:37:8:f1:5:76:34:1:99:ba:d6:40:78:6a:18:62:e7:32:7e:c8:ba:8e:db:9d:8d:7e:e0:49:f9:3a:9f:cb:86:2e:13:66:8f:c0:a6:47:f:7:d1:3:e3:cd:2:f8</boolMaskData></ROI></root>"
2419348,923900,2,206.66,321.3,73.04,188.38,325.83,40.77,224.94,316.77,33.61,1,0,0,"<root><DATA back_x=""224.94"" back_y=""316.77"" back_z=""33.61"" front_x=""188.38"" front_y=""325.83"" front_z=""40.77"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.66"" mass_y=""321.3"" mass_z=""73.04"" t=""923900""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992091</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>186</boundsX><boundsY>308</boundsY><boundsW>45</boundsW><boundsH>27</boundsH><boolMaskData>78:5e:a5:d3:5b:16:80:20:8:4:50:d9:ff:a6:23:35:1e:8a:30:95:5f:a5:97:9:3d:d6:1a:3c:88:42:ca:d3:db:a:6d:33:77:29:cf:ca:30:51:11:b6:74:3c:4b:c0:da:c4:4e:c3:af:f4:b2:cc:2e:bb:4b:a9:b7:39:75:db:2b:e9:4c:ae:5d:17:f5:a6:24:68:1e:1b:16:3c:f0:1b:9b:1f:ed:9f:2e:b0:e4:e7:56:40:3d:cb:15:2:b4:58:a4:8f:8f:18:88:d6:e4:1a:1b:5b:62:6b:7:e6:bf:24:ae:72:94:5f:e4:1f:f:4e:91:33:d2:a1:25:29:d3:c5:43:de:5:0:66:3:1</boolMaskData></ROI></root>"
2419349,923901,2,206.37,321.62,73.4,187.6,326.29,37.06,225.15,316.95,29.26,1,0,1,"<root><DATA back_x=""225.15"" back_y=""316.95"" back_z=""29.26"" ear1_ratio=""0.93"" ear1_x=""188.88"" ear1_y=""320.25"" ear2_ratio=""0.96"" ear2_x=""189.83"" ear2_y=""328.83"" front_x=""187.6"" front_y=""326.29"" front_z=""37.06"" isLookingDown=""true"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.37"" mass_y=""321.62"" mass_z=""73.4"" t=""923901""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992127</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>185</boundsX><boundsY>307</boundsY><boundsW>47</boundsW><boundsH>28</boundsH><boolMaskData>78:5e:bd:d4:41:16:80:20:8:4:50:b8:ff:a5:2b:32:41:40:19:36:b9:c9:f4:ab:f3:34:23:ea:14:ee:60:e2:1d:67:4a:7a:72:cd:b3:ac:4b:a7:5a:f1:a8:c9:98:b7:1e:93:7:6d:1a:82:3e:61:9f:e5:6c:bb:fa:f3:f2:ac:a6:be:fb:47:74:40:9a:24:90:9e:87:86:e9:56:12:cd:d2:9b:1c:da:12:dd:15:90:eb:f1:43:69:fe:e2:c8:f1:db:9b:5:84:b7:1f:7a:cd:97:6b:51:72:77:89:a:ef:af:dc:c3:a5:2d:1b:e7:b1:79:8f:fc:80:6d:97:ac:97:fc:98:e8:2:66:5d:3:1d</boolMaskData></ROI></root>"
2419350,923902,2,206.45,321.42,72.8,186.54,327.65,32.2,226.35,315.2,26.94,1,0,1,"<root><DATA back_x=""226.35"" back_y=""315.2"" back_z=""26.94"" ear1_ratio=""0.88"" ear1_x=""189"" ear1_y=""319.33"" ear2_ratio=""0.96"" ear2_x=""188.67"" ear2_y=""328.33"" front_x=""186.54"" front_y=""327.65"" front_z=""32.2"" isLookingDown=""true"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.45"" mass_y=""321.42"" mass_z=""72.8"" t=""923902""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992151</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>185</boundsX><boundsY>299</boundsY><boundsW>55</boundsW><boundsH>37</boundsH><boolMaskData>78:5e:cd:d4:e1:e:80:20:8:4:60:7d:ff:97:8e:4c:5d:e2:b1:a3:5b:6b:f9:13:f9:12:8c:2a:45:59:55:42:55:61:55:52:45:53:45:a9:d0:ee:42:63:92:d2:1a:93:14:45:b0:1:f6:c2:6c:1f:3c:18:c5:e6:90:35:32:d6:6d:f4:ce:50:3c:89:8b:ea:a9:d5:6:a3:ad:80:6d:66:d:60:45:10:3e:8b:21:5f:22:cf:bf:32:5c:89:49:f6:8a:1a:77:4b:ce:f4:97:48:d2:c7:b6:67:b9:d3:36:f5:43:b6:d7:98:2a:f2:5b:6:a6:38:f1:e2:40:8d:89:de:90:e2:c:2a:fb:37:f7:ef:22:a8:36:50:16:1e:1d:3:18:a3:fb:8e:83:39:d4:b3:a6:7d:a4:5a:b3:4c:1c:8e:c0:3:21</boolMaskData></ROI></root>"
2419351,923903,2,207.58,320.65,68.96,183.34,330.91,17.8,231.82,310.39,18.53,1,0,1,"<root><DATA back_x=""231.82"" back_y=""310.39"" back_z=""18.53"" ear1_ratio=""0.84"" ear1_x=""187.86"" ear1_y=""319.43"" ear2_ratio=""0.91"" ear2_x=""187.67"" ear2_y=""328.83"" front_x=""183.34"" front_y=""330.91"" front_z=""17.8"" isLookingDown=""true"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.58"" mass_y=""320.65"" mass_z=""68.96"" t=""923903""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992186</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>184</boundsX><boundsY>290</boundsY><boundsW>64</boundsW><boundsH>46</boundsH><boolMaskData>78:5e:c5:95:db:e:80:30:8:43:c7:ff:ff:b4:4c:b7:b8:1b:ac:5a:23:7b:9c:9c:16:ca:12:53:62:8e:30:b0:b2:34:cf:9:88:50:3c:89:27:ce:5d:f1:e0:ee:3:ed:75:76:c6:3d:e3:24:cf:bc:7c:ce:3c:76:f1:1f:44:47:26:4f:e2:c0:e2:c4:8a:18:59:dc:19:50:2e:9c:5e:18:12:5d:a5:ab:c8:dd:6d:51:f5:da:1f:e0:56:63:d6:9b:84:d6:74:77:3b:31:cd:5:80:1b:9b:43:c8:5c:b3:76:e7:e8:bc:69:e8:ac:cd:61:dc:68:1e:e6:d:7b:fd:85:42:c7:c4:a3:79:a8:7b:2b:3c:9d:2a:9a:c7:1a:b0:e3:ff:85:77:ec:11:7f:f:df:f3:2e:7d:2d:b0:94:ac:76:b9:a1:87:cf:a3:c2:33:fa:aa:6e:34:de:e0:dd:44:7b:81:3:b7:b1:3:63</boolMaskData></ROI></root>"
2419352,923904,2,206.66,321.29,72.44,183.55,328.74,19.29,229.77,313.84,22.24,1,0,1,"<root><DATA back_x=""229.77"" back_y=""313.84"" back_z=""22.24"" ear1_ratio=""0.86"" ear1_x=""187.8"" ear1_y=""319.6"" ear2_ratio=""0.92"" ear2_x=""187.67"" ear2_y=""328.83"" front_x=""183.55"" front_y=""328.74"" front_z=""19.29"" isLookingDown=""true"" isLookingUp=""false"" isRearing=""true"" mass_x=""206.66"" mass_y=""321.29"" mass_z=""72.44"" t=""923904""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992214</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>184</boundsX><boundsY>299</boundsY><boundsW>62</boundsW><boundsH>37</boundsH><boolMaskData>78:5e:d5:92:41:12:80:20:c:3:e1:ff:9f:16:10:54:68:22:c1:8e:e3:d8:3:87:b4:4b:5a:4a:8:8e:88:1e:36:3a:e8:98:e2:b1:f7:a7:f0:e3:ae:c3:6f:47:7e:73:53:e9:6e:f6:2e:b3:35:e7:7c:d:b3:94:a2:1b:f5:10:2e:28:a8:4:d2:79:d5:88:76:c5:2d:c9:9c:21:dc:3a:ad:c9:55:b6:bb:13:c1:cc:d4:ea:80:b6:45:44:b1:2c:29:4:b2:65:cb:af:d0:2:c1:32:d:61:d5:dc:5:d3:df:29:4d:4d:ac:c5:b9:19:ad:e1:8c:76:35:2e:be:39:f3:96:3a:a7:b0:8f:16:e6:e6:ce:f3:b9:ef:d8:94:4b:ee:f9:c8:55:b6:91:9:3b:a4:7:7e:d:ee:fc:97:d1:2:ec:fe:12:bb:1:76:52:3:4b</boolMaskData></ROI></root>"
2419353,923905,2,207.81,320.62,68.84,182.17,329.02,17.0,233.45,312.23,19.56,1,0,0,"<root><DATA back_x=""233.45"" back_y=""312.23"" back_z=""19.56"" front_x=""182.17"" front_y=""329.02"" front_z=""17"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""207.81"" mass_y=""320.62"" mass_z=""68.84"" t=""923905""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>32992248</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>184</boundsX><boundsY>295</boundsY><boundsW>70</boundsW><boundsH>41</boundsH><boolMaskData>78:5e:cd:d4:41:16:84:20:c:3:50:b8:ff:a5:85:2a:82:95:b6:79:90:5:ac:66:84:7e:1b:50:53:22:8c:4c:30:52:3e:46:a1:74:92:19:4a:41:8:bb:c2:20:8:8d:d4:30:db:ad:30:8c:f2:a8:ed:37:22:c8:6e:1c:86:c1:4b:13:bc:c5:35:ac:1b:19:49:23:6b:ea:a8:d6:e4:86:88:71:6f:fd:2b:fd:99:18:e9:c5:e3:af:a1:9f:e7:f2:a4:c3:7e:69:8e:48:36:19:6d:de:41:4c:42:4f:98:86:5e:e8:fd:67:20:a6:a1:4f:c5:69:c4:36:38:8:ac:38:8d:8c:7:e8:44:e9:a7:6d:5a:7e:75:9b:35:cb:9f:9:48:89:10:6c:63:e:52:c2:56:a0:44:e7:28:71:27:40:20:0:b9:3f:3e:ed:7b:3d:7b:76:20:44:2d:d2:ce:8a:51:6a:be:cc:22:32:38:eb:82:54:2:af:b0:be:c3:5:89:8f:3:49</boolMaskData></ROI></root>"
