ID,FRAMENUMBER,ANIMALID,MASS_X,MASS_Y,MASS_Z,FRONT_X,FRONT_Y,FRONT_Z,BACK_X,BACK_Y,BACK_Z,REARING,LOOK_UP,LOOK_DOWN,DATA
1010,62,3,404.89,357.8,89.0,421.92,383.15,20.94,387.86,332.45,27.73,1,1,0,"<root><DATA back_x=""387.86"" back_y=""332.45"" back_z=""27.73"" ear1_ratio=""0.64"" ear1_x=""414.29"" ear1_y=""362.06"" ear2_ratio=""0.63"" ear2_x=""404.2"" ear2_y=""367.73"" front_x=""421.92"" front_y=""383.15"" front_z=""20.94"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""404.89"" mass_y=""357.8"" mass_z=""89"" nose_ratio=""0.9"" nose_x=""419.15"" nose_y=""377.98"" t=""62""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>315</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>382</boundsX><boundsY>327</boundsY><boundsW>50</boundsW><boundsH>58</boundsH><boolMaskData>78:5e:bd:93:db:16:83:20:c:4:e1:ff:7f:ba:44:c5:42:ae:bb:9e:56:5f:5a:f:c:93:6c:b0:b5:eb:e9:f3:f:fa:db:3b:8b:c:82:44:84:60:90:63:3f:83:4c:0:b3:7c:77:83:16:5:0:16:43:d4:ed:1b:a4:9c:a0:21:4a:9:4f:b4:77:10:ab:29:bb:37:48:4d:fc:0:1:24:da:c2:23:3c:51:4e:5e:8e:dc:47:89:48:1e:20:bc:44:dd:30:a0:ae:37:8:3d:45:20:61:fe:53:b1:44:a1:71:80:82:30:7d:1c:47:a4:21:7b:92:9c:9:88:cc:13:21:71:65:3c:a1:af:fc:75:42:ac:30:1f:c9:7f:8:6f:26:69:51:41:23:4f:c6:98:79:9c:84:47:a9:2c:21:dd:c5:8c:e3:c8:43:f6:80:3b:40:df:e3:20:93:f0:81:33:df:3d:e5:f9:16:11:63:5d:96:56:57:51:d6:3c:c9:29:6f:1c:95:64:66:c7:7f:88:e3:ca:74:61:62:14:24:27:d4:b5:2c:36:9f:cb:5b:fb:10:b1:58:b0:fd:52:f8:fd:80:8:d:48:38:12:d2:12:d1:7:b7:bb:3:c5</boolMaskData></ROI></root>"
1011,63,3,405.47,358.1,82.4,422.76,382.96,30.05,388.17,333.24,31.52,1,1,0,"<root><DATA back_x=""388.17"" back_y=""333.24"" back_z=""31.52"" ear1_ratio=""0.66"" ear1_x=""415.86"" ear1_y=""363.05"" ear2_ratio=""0.64"" ear2_x=""405.53"" ear2_y=""368.08"" front_x=""422.76"" front_y=""382.96"" front_z=""30.05"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""405.47"" mass_y=""358.1"" mass_z=""82.4"" nose_ratio=""0.89"" nose_x=""420.21"" nose_y=""376.89"" t=""63""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>325</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>383</boundsX><boundsY>328</boundsY><boundsW>48</boundsW><boundsH>57</boundsH><boolMaskData>78:5e:dd:95:41:12:84:20:c:4:e1:ff:9f:16:4a:d8:d5:30:93:49:4a:b9:e8:c5:2a:ed:ce:24:a:5a:ca:79:d4:71:e:9e:6a:cd:9:8d:4f:8:9d:ce:8:83:8f:24:4c:34:9a:70:e7:75:82:e1:e5:d4:8f:79:d1:d2:52:5f:f0:65:bf:b0:44:c8:35:67:7b:da:2e:c8:0:3b:43:56:d0:bc:49:d8:20:7c:6e:2b:a8:67:94:5d:46:96:cf:6f:1d:df:58:ea:8b:af:5:e0:dd:0:c4:bb:11:58:e0:a:e3:69:57:4c:a0:6f:8e:8:94:b7:fb:72:fa:54:c0:1:14:27:f5:39:8f:85:2c:4f:1f:68:2b:f4:ce:4:34:1:97:6f:57:c9:c:94:77:5:38:5:4e:e8:1:78:6c:cc:cf:ab:a8:31:d7:58:84:c2:46:18:65:ac:d0:df:4d:26:a1:4f:e5:f2:cf:fe:9:7e:e9:f3:ee:75:84:8:7f:ed:28:c4:ff:85:18:3e:d6:f7:f:3e:0:8d:38:3:bd</boolMaskData></ROI></root>"
1012,64,3,405.97,358.53,78.84,423.19,383.63,26.52,388.74,333.44,28.19,1,1,0,"<root><DATA back_x=""388.74"" back_y=""333.44"" back_z=""28.19"" ear1_ratio=""0.66"" ear1_x=""416.22"" ear1_y=""363.17"" ear2_ratio=""0.63"" ear2_x=""405.92"" ear2_y=""368.43"" front_x=""423.19"" front_y=""383.63"" front_z=""26.52"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""405.97"" mass_y=""358.53"" mass_z=""78.84"" nose_ratio=""0.9"" nose_x=""420.34"" nose_y=""377.96"" t=""64""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>331</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>383</boundsX><boundsY>328</boundsY><boundsW>47</boundsW><boundsH>58</boundsH><boolMaskData>78:5e:cd:94:59:e:80:30:8:44:db:fb:5f:5a:bb:b8:c1:b0:4c:ac:89:fd:d0:d8:3e:86:a1:10:4b:e9:ab:d6:f1:ce:3e:39:be:ee:2b:ab:dc:bc:50:fc:c0:d3:9:e:3c:34:74:82:39:3f:2:8f:e4:25:be:98:27:e5:15:be:d8:ce:ec:e9:95:26:9a:6:69:e8:63:3e:92:97:fe:7f:c6:af:b6:f3:72:f4:83:e1:91:bd:d:70:79:f7:7b:b8:5b:2f:29:af:70:52:dd:77:a3:d5:5d:79:80:d3:bc:13:80:e4:db:9e:75:9f:24:4f:e2:c7:9f:5e:86:59:6e:c0:20:78:e6:d:79:53:1d:cb:73:b8:4d:43:37:24:6e:37:a:aa:3b:8d:c5:b5:da:1:b2:45:e7:37:ae:a0:1f:c3:1c:26:df:e:74:16:8c:cf:5d:8d:7b:17:84:e4:cd:c1:ef:19:94:7e:e1:78:d7:bc:d6:8f:70:e1:87:c3:43:fa:59:6e:2:bf:ec:64:e0:5b:b9:49:7c:ea:f:7a:3:72:38:3:b8</boolMaskData></ROI></root>"
1013,65,3,406.39,359.04,77.44,424.31,384.34,21.13,388.47,333.74,28.19,1,1,0,"<root><DATA back_x=""388.47"" back_y=""333.74"" back_z=""28.19"" ear1_ratio=""0.64"" ear1_x=""415.59"" ear1_y=""363.05"" ear2_ratio=""0.62"" ear2_x=""405.42"" ear2_y=""368.61"" front_x=""424.31"" front_y=""384.34"" front_z=""21.13"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""406.39"" mass_y=""359.04"" mass_z=""77.44"" nose_ratio=""0.89"" nose_x=""421.15"" nose_y=""378.13"" t=""65""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>336</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>383</boundsX><boundsY>328</boundsY><boundsW>51</boundsW><boundsH>58</boundsH><boolMaskData>78:5e:cd:d5:51:e:84:30:8:4:50:7b:ff:4b:5b:4b:8d:15:7:18:88:26:ee:8f:89:fa:76:28:74:bb:db:26:9f:36:af:89:4b:6b:69:94:27:5d:24:63:86:a0:cd:b1:84:29:48:74:bd:4d:e7:28:c2:b4:4d:93:8f:cc:23:26:ce:29:90:b5:c5:93:13:fb:4c:7:11:64:19:a5:e8:82:61:88:ce:f9:b1:a1:4a:53:eb:29:18:8a:a8:89:32:e6:85:4d:f0:51:4c:a1:32:4d:88:53:ea:49:c2:5f:28:20:91:41:24:30:90:94:8c:db:5:1c:d3:ef:3a:53:b5:8c:43:c0:9:35:be:e5:6d:a2:f:e:29:d5:4d:81:c4:17:15:82:4c:90:82:88:df:31:ab:cd:ae:b2:c6:e9:20:93:d8:46:c6:8d:a0:dd:5:d9:20:c0:d8:64:3e:1:c6:2e:cd:36:bd:9f:7e:14:ca:9:76:35:98:ea:71:2b:95:33:5e:e:48:e5:3f:e7:be:1c:bf:a4:f3:e9:cd:70:64:2d:8d:14:d7:ce:a6:1:20:3b:ee:af:3:c5</boolMaskData></ROI></root>"
1014,66,3,406.34,359.28,78.12,424.43,384.99,22.85,388.26,333.57,27.33,1,1,0,"<root><DATA back_x=""388.26"" back_y=""333.57"" back_z=""27.33"" ear1_ratio=""0.63"" ear1_x=""414.73"" ear1_y=""363.73"" ear2_ratio=""0.62"" ear2_x=""405.26"" ear2_y=""368.9"" front_x=""424.43"" front_y=""384.99"" front_z=""22.85"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""406.34"" mass_y=""359.28"" mass_z=""78.12"" nose_ratio=""0.89"" nose_x=""421.19"" nose_y=""378.68"" t=""66""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>344</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>383</boundsX><boundsY>329</boundsY><boundsW>51</boundsW><boundsH>58</boundsH><boolMaskData>78:5e:cd:95:d1:12:45:30:c:44:f5:ff:7f:5a:35:98:de:ed:4a:56:d4:1d:5e:18:7a:9c:4d:5a:b5:2c:76:94:b2:5f:c8:a7:52:f:79:70:1b:b8:11:f7:18:23:6e:31:7:a2:65:3b:47:eb:d9:0:51:3c:88:bc:c4:fc:49:b3:cf:63:67:13:96:1:66:13:90:c1:93:60:14:4:3d:1f:66:a4:68:50:4f:82:91:90:e7:9f:8e:a2:79:6e:91:76:8f:c4:f2:44:44:f8:a8:7:24:ce:46:90:48:34:9:c9:68:2:86:25:ab:f7:fc:75:c0:a1:4:33:1d:c1:8d:a3:25:f5:2d:93:90:40:72:fc:6a:fb:d6:65:90:a8:1a:32:35:b5:40:d7:44:90:a8:6d:57:88:23:ba:44:7c:a6:26:27:a4:5b:cf:f6:90:30:8e:c7:5e:47:98:94:27:12:d:9e:96:d6:57:1:63:15:fa:8:fb:e7:4:16:6c:5b:20:20:6d:93:88:df:e9:11:91:2e:9b:4a:9c:1e:1d:b0:c6:f6:b3:b1:2:3f:4e:3:b9</boolMaskData></ROI></root>"
1015,67,3,406.46,359.8,73.88,424.94,385.65,22.53,387.98,333.96,25.8,1,1,0,"<root><DATA back_x=""387.98"" back_y=""333.96"" back_z=""25.8"" ear1_ratio=""0.63"" ear1_x=""414.9"" ear1_y=""363.9"" ear2_ratio=""0.61"" ear2_x=""405.42"" ear2_y=""369.03"" front_x=""424.94"" front_y=""385.65"" front_z=""22.53"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""406.46"" mass_y=""359.8"" mass_z=""73.88"" nose_ratio=""0.88"" nose_x=""421.46"" nose_y=""378.98"" t=""67""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>346</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>383</boundsX><boundsY>328</boundsY><boundsW>51</boundsW><boundsH>61</boundsH><boolMaskData>78:5e:bd:d6:e1:e:83:20:c:4:60:78:ff:97:1e:2:d9:42:b9:f6:ae:84:e9:f:cd:94:cf:ab:85:25:94:d2:8f:3a:2e:99:73:cd:9b:9a:36:4d:24:4d:17:39:33:89:88:be:a3:f5:9c:95:48:39:17:88:32:3f:36:46:30:1b:11:4c:b1:48:59:68:17:8c:12:63:6b:7b:c9:48:31:a6:b6:97:cc:df:62:cc:8c:a:39:76:d:28:ff:9d:cd:f0:9c:3:72:b2:6c:6c:cc:41:61:bc:1:36:a4:fd:a6:39:7:6:10:96:83:8:2b:e:9b:30:c9:21:a1:b1:b3:39:df:11:37:e:6:5d:27:b0:b4:38:5:11:22:da:16:60:3f:98:c9:b:98:12:af:81:3d:64:dc:9:8a:f3:48:bb:ef:2a:df:b8:e4:f9:98:f6:10:48:9f:cc:27:c0:54:b6:9:3:86:6e:dc:80:89:9a:d0:ab:bb:61:fa:4b:48:17:4c:e:19:8d:4a:53:88:f9:1c:89:ac:46:23:3f:23:8e:7f:86:cd:16:24:c4:24:19:31:62:d2:62:1:1f:a7:d1:3:c7</boolMaskData></ROI></root>"
1016,68,3,406.16,359.57,74.72,424.87,385.19,22.35,387.45,333.94,26.25,1,1,0,"<root><DATA back_x=""387.45"" back_y=""333.94"" back_z=""26.25"" ear1_ratio=""0.64"" ear1_x=""414.86"" ear1_y=""364"" ear2_ratio=""0.62"" ear2_x=""405.56"" ear2_y=""369.37"" front_x=""424.87"" front_y=""385.19"" front_z=""22.35"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""406.16"" mass_y=""359.57"" mass_z=""74.72"" nose_ratio=""0.89"" nose_x=""421.73"" nose_y=""379.18"" t=""68""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>354</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>383</boundsX><boundsY>329</boundsY><boundsW>51</boundsW><boundsH>59</boundsH><boolMaskData>78:5e:bd:d6:cb:16:82:40:c:3:50:e6:ff:7f:1a:86:87:d2:69:68:d2:3a:c2:c6:85:5c:13:5a:38:b8:2c:fd:68:6d:ff:c8:1c:6d:3b:32:e7:f7:90:b4:39:48:2a:e7:24:62:b9:cf:d9:7a:37:4b:a4:9c:9:44:98:c1:98:a2:54:73:46:58:69:c1:38:22:5c:ce:79:bf:7c:a9:50:6d:34:a:a9:98:36:20:29:e7:77:a3:c5:d8:1c:cd:98:5:9:c4:2d:b4:62:f8:d:ea:62:38:19:d7:b9:fd:4:ed:e6:63:28:f1:31:5:c2:ab:f9:66:d4:20:42:46:0:c9:6b:26:e:c2:dd:de:32:e1:52:61:b5:50:5c:2f:41:2b:f3:84:8:7f:73:a:4f:1:ba:1a:92:83:8:49:9a:47:a2:7:e1:21:25:ec:76:7c:9:24:19:42:69:a7:68:43:f4:6f:18:e8:16:5e:51:2f:3e:c3:d0:1:f8:9c:3f:91:ca:2b:d4:4e:40:29:66:a7:a6:89:bb:51:45:e9:2f:71:9f:f5:3d:60:5:7e:cc:3:da</boolMaskData></ROI></root>"
1017,69,3,405.83,358.9,77.16,423.71,384.48,24.23,387.96,333.32,27.65,1,1,0,"<root><DATA back_x=""387.96"" back_y=""333.32"" back_z=""27.65"" ear1_ratio=""0.64"" ear1_x=""414.74"" ear1_y=""363.3"" ear2_ratio=""0.63"" ear2_x=""405.5"" ear2_y=""369.29"" front_x=""423.71"" front_y=""384.48"" front_z=""24.23"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""405.83"" mass_y=""358.9"" mass_z=""77.16"" nose_ratio=""0.9"" nose_x=""421.18"" nose_y=""378.75"" t=""69""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>362</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>383</boundsX><boundsY>328</boundsY><boundsW>48</boundsW><boundsH>59</boundsH><boolMaskData>78:5e:cd:95:d9:e:c2:30:10:3:9b:ff:ff:e9:e6:ac:d2:bd:bc:56:40:c0:43:91:aa:99:b5:73:20:ae:ab:7f:ca:f8:ca:3e:4b:e1:84:ca:33:46:c7:89:84:c1:a7:8c:36:75:e1:99:8c:8d:4d:75:12:3c:5c:c4:29:4f:7:20:41:16:c2:bb:2a:d:78:89:4e:5:18:b0:9f:70:ea:d4:84:80:3:fe:5e:f8:c2:12:de:c7:86:3:e4:31:d3:37:f:44:9c:ce:7:e3:e5:25:82:3f:4:d5:7:18:6:1f:6f:11:2b:58:7c:d4:c9:e6:83:4e:8e:e0:1b:8e:10:9c:84:69:fc:90:d7:b7:a2:36:c:fa:d0:3c:2d:58:3b:c4:16:a:56:60:8d:ef:ef:9c:c:97:ff:a4:d0:b2:75:90:d3:68:bd:d6:82:57:69:1a:5a:88:13:34:ef:ee:d2:18:a4:84:78:be:5e:33:e2:f:ff:a6:e0:78:d1:28:c1:6f:8d:32:74:65:9e:4d:4a:f2:4b:c8:e2:33:61:e2:37:4a:49:3:b8</boolMaskData></ROI></root>"
1018,70,3,405.42,358.17,81.16,423.13,383.93,21.68,387.71,332.41,26.56,1,1,0,"<root><DATA back_x=""387.71"" back_y=""332.41"" back_z=""26.56"" ear1_ratio=""0.64"" ear1_x=""413.88"" ear1_y=""362.64"" ear2_ratio=""0.63"" ear2_x=""404.8"" ear2_y=""368.4"" front_x=""423.13"" front_y=""383.93"" front_z=""21.68"" isLookingDown=""false"" isLookingUp=""true"" isRearing=""true"" mass_x=""405.42"" mass_y=""358.17"" mass_z=""81.16"" nose_ratio=""0.9"" nose_x=""420.47"" nose_y=""377.96"" t=""70""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>364</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>383</boundsX><boundsY>328</boundsY><boundsW>48</boundsW><boundsH>59</boundsH><boolMaskData>78:5e:d5:94:db:e:80:30:8:43:dd:ff:ff:b4:c3:39:75:c:28:8d:97:c4:bd:98:e8:29:2d:b0:b8:2c:72:4a:29:db:33:7b:2a:cf:8:4:27:4:d:cf:b:3a:9f:89:74:b0:c9:4c:37:79:18:49:d5:87:4d:b3:bc:ac:76:3c:68:c7:9a:a7:5b:40:6:53:a4:d7:5:d0:40:47:62:5:98:57:e:58:40:6e:ad:16:e4:d6:fc:35:5f:d3:81:a6:5f:bf:78:da:0:e4:d1:97:82:6f:0:74:ac:f3:a0:11:19:7c:9c:89:15:98:7c:d0:84:cd:7:82:79:a4:52:22:da:83:65:f1:27:de:ec:98:6d:e0:c9:9:59:3:8d:56:60:f3:fe:d6:5c:de:33:69:37:c0:92:39:63:da:b:cd:a:87:ef:af:67:41:38:57:fd:83:6c:39:43:8f:bb:e:d5:32:ac:4f:ff:e2:47:41:5c:7b:fb:7a:ed:20:81:f:82:14:7f:3a:e4:f0:d3:21:cb:77:45:9e:97:b1:f7:c1:af:98:d0:3:ae</boolMaskData></ROI></root>"
1019,71,3,404.16,356.61,90.92,421.37,382.42,21.43,386.96,330.8,23.67,1,0,0,"<root><DATA back_x=""386.96"" back_y=""330.8"" back_z=""23.67"" front_x=""421.37"" front_y=""382.42"" front_z=""21.43"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""404.16"" mass_y=""356.61"" mass_z=""90.92"" t=""71""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>374</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>382</boundsX><boundsY>326</boundsY><boundsW>47</boundsW><boundsH>60</boundsH><boolMaskData>78:5e:b5:94:e1:12:c3:20:8:83:eb:fb:bf:f4:50:6b:67:21:4:b8:4d:7f:ac:77:dd:97:10:84:eb:75:8d:d3:da:7c:26:7f:5b:89:17:ba:c2:f:3c:9d:67:d2:59:c1:43:27:a:6c:6c:c2:fe:4d:87:2:83:f3:86:8b:b8:cc:53:1d:3e:58:4d:f3:30:7d:5d:4a:f6:86:e7:69:ac:ff:61:3e:b2:d7:f9:f:f3:87:ed:a3:e1:4a:f9:d7:74:ff:1d:a7:b6:3a:fa:ee:45:4d:3:fd:b8:99:81:bd:76:f:70:10:9e:a6:7:f6:8c:47:78:99:77:5:d0:9d:35:8c:5:ee:b4:8a:38:ba:4b:ba:b:c8:df:d:a3:97:fe:16:13:be:68:7f:16:87:97:53:c:ef:2e:82:fd:1e:f7:66:a4:a4:57:0:f6:da:25:f8:4c:3c:df:c2:a8:e:43:79:fe:f3:bd:89:85:f1:e7:ad:e1:bd:6:a0:bd:4:e4:fe:6f:7b:ce:f6:7f:47:db:4b:94:c3:97:24:a6:f7:eb:cc:d0:fb:b4:8a:7c:a:ff:fa:e7:f0:c9:27:d9:1b:5b:b:f9:1:ba:c4:3:b6</boolMaskData></ROI></root>"
1020,72,3,403.04,355.12,94.64,419.67,380.22,23.04,386.41,330.02,25.93,1,0,0,"<root><DATA back_x=""386.41"" back_y=""330.02"" back_z=""25.93"" ear1_ratio=""0.65"" ear1_x=""411.57"" ear1_y=""360.39"" ear2_ratio=""0.67"" ear2_x=""403.33"" ear2_y=""366.97"" front_x=""419.67"" front_y=""380.22"" front_z=""23.04"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""403.04"" mass_y=""355.12"" mass_z=""94.64"" t=""72""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>376</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>382</boundsX><boundsY>325</boundsY><boundsW>45</boundsW><boundsH>59</boundsH><boolMaskData>78:5e:cd:d4:e1:e:83:20:c:4:60:79:ff:97:1e:6d:c5:49:b9:1e:6d:74:c9:fc:e1:12:fd:38:f:70:1e:87:1e:cd:7e:52:e7:d6:a:ba:e3:bc:16:9c:d5:6a:93:7c:d8:6d:76:7:97:dd:86:4f:72:d7:c4:63:5a:e5:19:7e:2f:7a:5e:8c:ea:14:f9:cb:e4:e7:f8:37:9a:17:f1:4b:c2:b5:9b:24:c7:ee:dd:a3:db:28:7f:d9:f9:a0:d9:3f:5c:6c:1f:4d:6b:2f:b8:a8:9:5f:a3:6b:38:d6:20:99:7c:a5:6a:da:ef:a2:8c:8e:77:12:65:87:1a:e1:30:bb:84:51:69:52:1b:65:bf:d3:1a:16:29:45:87:18:45:97:70:b8:d4:28:39:c6:48:97:7a:68:0:1c:1:f6:45:bf:2a:59:7c:8e:7:5c:ef:f4:eb:f0:9:8b:3f:31:f0:b:55:33:ae:ce:e9:c8:de:af:99:b6:4e:3b:7b:2d:c3:b7:1a:19:32:90:cd:99:40:6d:2f:ca:ce:5c:ca:5d:eb:9c:2a:71:d3:fb:dc:7b:74:49:a7:f0:e8:2d:f8:3:ef:91:3:96</boolMaskData></ROI></root>"
1021,73,3,401.72,353.65,95.88,417.9,377.89,18.53,385.55,329.41,26.4,1,0,0,"<root><DATA back_x=""385.55"" back_y=""329.41"" back_z=""26.4"" ear1_ratio=""0.66"" ear1_x=""410.17"" ear1_y=""359.35"" ear2_ratio=""0.7"" ear2_x=""402.76"" ear2_y=""366.72"" front_x=""417.9"" front_y=""377.89"" front_z=""18.53"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""401.72"" mass_y=""353.65"" mass_z=""95.88"" t=""73""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>384</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>382</boundsX><boundsY>325</boundsY><boundsW>44</boundsW><boundsH>58</boundsH><boolMaskData>78:5e:cd:96:51:e:c3:20:c:43:cb:fd:2f:bd:92:42:47:89:9d:c6:82:49:e3:a7:12:bc:38:c6:64:d2:8e:a3:ae:52:ec:93:59:e5:5c:19:ae:32:95:4d:c2:86:e6:e0:86:66:e8:2f:fa:26:3d:92:6f:46:fe:91:d:63:5e:31:bc:4d:f8:9a:86:c1:4a:38:45:93:e5:90:9d:95:43:58:c9:62:16:de:96:c5:6c:22:12:5e:62:25:e1:0:76:26:a2:df:13:80:a9:34:62:25:98:3e:b6:a2:ac:b0:6e:28:ac:98:d9:40:ca:8c:45:ca:a:fb:33:13:92:30:83:51:12:7b:72:43:ca:2c:37:85:45:ef:c1:6e:b7:cc:4a:c2:67:6e:90:47:b7:63:d3:69:6c:8d:c9:15:f9:ec:6e:d6:d1:9e:35:bd:b6:fd:90:6:e8:e3:9f:47:6f:32:d4:c3:92:6b:f3:6a:c2:7:68:2c:6d:f7:c:d4:fa:51:ae:f7:ed:80:3c:83:6f:d4:83:f0:27:60:a7:c1:e0:4:6c:e9:b0:89:7c:0:86:f3:3:86</boolMaskData></ROI></root>"
1022,74,3,401.46,353.04,99.04,417.96,377.42,19.85,384.97,328.66,21.55,1,0,0,"<root><DATA back_x=""384.97"" back_y=""328.66"" back_z=""21.55"" ear1_ratio=""0.66"" ear1_x=""409.38"" ear1_y=""358.77"" ear2_ratio=""0.69"" ear2_x=""402.39"" ear2_y=""366.06"" front_x=""417.96"" front_y=""377.42"" front_z=""19.85"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""401.46"" mass_y=""353.04"" mass_z=""99.04"" t=""74""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>389</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>381</boundsX><boundsY>322</boundsY><boundsW>45</boundsW><boundsH>61</boundsH><boolMaskData>78:5e:b5:d3:41:16:83:20:10:3:50:b8:ff:a5:5b:40:94:86:64:9c:bc:57:5c:74:81:9f:10:47:5b:4a:bb:6a:ff:cd:5e:8e:ae:1e:ce:f3:da:ae:74:63:43:77:9a:cc:9e:36:c3:17:fb:56:fc:87:be:65:23:8e:87:62:69:c4:e1:b8:11:7b:3d:c2:e8:2:d9:16:8e:7b:78:d1:27:35:ce:cf:7a:48:b:c7:13:b1:7a:20:e:a3:37:fc:3f:bd:47:47:ff:31:4b:33:2c:8b:53:7c:52:cb:17:cf:9a:48:8c:df:75:df:6c:69:b:7b:d1:ba:9:7b:46:99:6d:61:3a:10:19:4d:b5:9c:88:55:84:62:59:84:e9:93:3d:54:11:d6:43:7d:52:c3:7e:5b:6e:9b:48:f3:6e:c6:3a:f2:5d:2f:18:d2:77:3b:ce:7f:d6:af:73:ee:d3:e8:e:58:34:b1:11:a9:e6:bc:46:dc:4f:9b:c7:cf:30:e3:2e:73:d4:b1:9a:77:3d:3d:5e:7b:2e:b9:a9:39:e4:f:52:2c:3:87</boolMaskData></ROI></root>"
