ID,FRAMENUMBER,ANIMALID,MASS_X,MASS_Y,MASS_Z,FRONT_X,FRONT_Y,FRONT_Z,BACK_X,BACK_Y,BACK_Z,REARING,LOOK_UP,LOOK_DOWN,DATA
5473342,2419484,2,255.13,336.62,58.08,255.22,316.97,36.36,255.04,356.28,35.0,1,0,0,"<root><DATA back_x=""255.04"" back_y=""356.28"" back_z=""35"" front_x=""255.22"" front_y=""316.97"" front_z=""36.36"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""255.13"" mass_y=""336.62"" mass_z=""58.08"" t=""2419484""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518399</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>243</boundsX><boundsY>312</boundsY><boundsW>25</boundsW><boundsH>46</boundsH><boolMaskData>78:5e:bd:93:5b:e:80:20:c:4:e1:fe:97:d6:96:2:7d:ec:26:a8:89:7c:e1:4c:b6:85:6:5b:db:ab:bb:bd:a3:5d:57:71:3:3:c3:c4:e2:b9:d6:81:48:91:2f:89:50:6a:17:4a:17:9:c2:45:22:77:63:c9:62:65:ce:c5:8c:94:4:17:66:6a:e2:3f:1:7a:6b:73:c4:b9:b8:d:c:c8:84:99:20:fc:d:7e:dc:83:9f:8a:96:62:11:36:2b:19:16:bc:8b:fe:8a:c8:30:a1:1c:25:86:a8:c6:78:ce:2c:1c:ab:79:ec:4d:e2:f2:39:5f:b2:a9:b:23:c5:3:1</boolMaskData></ROI></root>"
5473573,2419484,,163.04,130.28,70.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA ear1_x=""169.13"" ear1_y=""146.7"" ear2_x=""161.38"" ear2_y=""147.77"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""163.04"" mass_y=""130.28"" mass_z=""70.56"" t=""2419484""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518401</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>149</boundsX><boundsY>102</boundsY><boundsW>28</boundsW><boundsH>60</boundsH><boolMaskData>78:5e:ad:d4:51:e:c3:30:8:3:d0:e4:fe:97:5e:d7:d1:60:b0:63:a9:d1:fa:b5:ed:c9:14:1a:d6:31:f2:9a:63:c2:37:fc:38:bf:97:b6:9b:34:6:49:5c:46:65:53:28:88:d4:b1:5a:ad:6a:ac:11:4c:c2:92:f8:da:a2:1f:99:fb:99:a6:db:c:59:db:24:9f:73:54:65:d7:19:b:dc:e7:72:6f:38:96:5b:e3:8c:e6:a0:ed:c3:34:20:15:3d:35:d8:18:aa:89:bb:46:78:7a:c3:f3:9:b3:55:6a:6:3a:15:66:83:b:45:70:7f:88:66:a:a4:57:e7:fb:97:60:9d:a2:94:ec:ff:8b:8a:6d:7c:db:8c:5b:1a:f3:64:ea:bb:ab:df:10:8a:b6:4e:fb:fb:19:93:6d:42:7c:e0:9d:ac:25:52:ec:fa:61:dd:51:61:a8:a4:c8:6e:ec:2a:1b:f2:1:6b:80:3:a2</boolMaskData></ROI></root>"
5473580,2419484,,169.21,84.39,28.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""169.21"" mass_y=""84.39"" mass_z=""28.91"" t=""2419484""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518403</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>153</boundsX><boundsY>65</boundsY><boundsW>48</boundsW><boundsH>36</boundsH><boolMaskData>78:5e:95:94:5b:16:c4:20:8:43:db:fd:6f:7a:0:51:48:64:b0:da:2f:e4:26:3c:8e:33:cf:f3:3e:37:e7:95:e3:fc:47:a1:29:e4:b:e1:a1:9e:92:e3:1c:c0:91:e:fc:a2:a1:b:7f:eb:dc:f9:4f:15:52:43:6b:57:dd:24:c0:9f:2b:20:7e:ae:70:c7:33:2d:71:d7:bb:e4:36:45:cf:5f:e2:fe:72:42:d5:bb:5b:36:97:28:71:1a:aa:e2:d3:d4:96:ce:3e:30:82:57:8c:3c:e1:0:a7:0:5:24:af:45:e:61:3b:35:ea:b7:ba:c:fa:e5:b5:bc:8c:19:ca:51:ae:e7:23:3b:27:98:37:fb:bb:0:a7:35:70:e5:af:6d:e3:89:fd:70:46:39:1b:13:34:3d:ef:1a:b5:72:55:e2:ab:2:a3:46:40:ff:9f:c3:6a:3b:3b:8a:65:fe:9b:a5:d9:2c:4:5c:9b:e2:9:34:1e:e4:4e:5b:66:e4:1d:33:f5:34:de:dc:9d:e7:ba:1c:a7:16:e6:72:f3:d5:b4:7:2c:2:4e:c3:a:2a:d:cd:55:74:5d:a8:7e:12:b9:2:a4</boolMaskData></ROI></root>"
5473343,2419485,2,254.93,336.72,63.16,254.95,316.7,36.48,254.91,356.74,36.22,1,0,0,"<root><DATA back_x=""254.91"" back_y=""356.74"" back_z=""36.22"" ear1_ratio=""0.87"" ear1_x=""257.43"" ear1_y=""321.71"" ear2_ratio=""0.84"" ear2_x=""250.14"" ear2_y=""323.14"" front_x=""254.95"" front_y=""316.7"" front_z=""36.48"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""254.93"" mass_y=""336.72"" mass_z=""63.16"" t=""2419485""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518412</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>243</boundsX><boundsY>313</boundsY><boundsW>25</boundsW><boundsH>45</boundsH><boolMaskData>78:5e:bd:d2:51:e:c0:20:8:3:50:b9:ff:a5:37:1d:a:5:9a:f8:41:e6:cf:b2:be:60:33:e7:18:df:12:5d:fa:6a:8f:d:12:85:c1:c9:c3:84:e5:82:e2:81:9:96:5f:6d:e5:46:a0:c1:57:20:38:9:60:12:e1:c8:3d:ec:91:34:d1:9:ba:57:ee:e8:86:a2:61:fd:df:32:7f:a1:ce:39:8:9b:f8:7:58:7b:e3:87:b0:c3:9a:17:b8:3c:ad:75:b3:2b:61:b0:f2:3c:a2:71:16:3:ac:71:b9:db:d:52:dd:6c:b2:e5:f:3d:9d:3:11</boolMaskData></ROI></root>"
5473574,2419485,,163.04,130.08,69.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA ear1_x=""168.85"" ear1_y=""146.5"" ear2_x=""161.43"" ear2_y=""147.71"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""163.04"" mass_y=""130.08"" mass_z=""69.48"" t=""2419485""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518410</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>149</boundsX><boundsY>102</boundsY><boundsW>27</boundsW><boundsH>60</boundsH><boolMaskData>78:5e:ad:d4:51:e:84:20:c:4:50:b8:ff:a5:5:51:3a:ed:4c:9b:ec:8a:7f:f8:52:18:4b:63:6b:f6:f4:e:b:f7:be:8f:47:da:4:4d:4b:94:bd:c2:66:12:d:65:18:86:f1:e4:62:6:82:4d:49:76:1d:cb:2e:fb:91:d6:96:aa:e8:7e:d7:12:19:7d:ce:25:b3:75:39:b2:ee:b9:37:65:87:69:4f:8:9f:f5:91:b8:23:36:8d:74:58:41:36:1d:54:35:6f:24:ed:e2:f1:f8:65:90:f7:34:91:b1:a0:62:82:f3:f8:45:af:72:32:e1:71:4:b:f1:b1:2a:dc:e7:1:f2:3b:ba:1f:44:1c:9e:2a:3e:fc:3e:a8:fb:7f:35:24:ff:34:27:21:7e:6a:1e:c6:a:52:a6:46:0:75:85:29:5a:7:6a:99:59:6e:b9:0:15:d6:3:a5</boolMaskData></ROI></root>"
5473581,2419485,,169.3,84.27,29.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""169.3"" mass_y=""84.27"" mass_z=""29.41"" t=""2419485""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518409</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>153</boundsX><boundsY>66</boundsY><boundsW>48</boundsW><boundsH>35</boundsH><boolMaskData>78:5e:95:93:51:2:c3:20:8:43:f1:fe:97:de:0:45:82:54:d0:8f:76:ea:23:26:d8:d1:a0:39:86:fd:5a:2b:f9:7b:c8:20:79:b4:86:16:b4:f9:8d:37:f:78:d4:17:e7:3a:a8:95:c0:1b:ea:14:0:5f:17:20:fe:9f:15:4d:7d:e3:f:ba:d0:d7:8b:ed:47:7e:d5:27:d7:7e:ad:cd:e2:a2:c9:d2:4d:68:9a:e7:13:75:d9:f6:eb:27:f:fb:88:83:19:37:d9:82:3d:7e:7b:68:f3:e2:4a:2e:c8:b9:ff:f2:a3:eb:d6:6e:ab:b8:f3:b2:b:ff:ed:c5:1f:f7:86:42:18:bf:3c:e4:1e:60:46:74:2a:77:9e:3d:cb:b0:a:c7:e7:c6:3d:c0:4d:bd:1c:b0:4:80:b9:14:68:fb:e2:27:16:f:30:b7:e1:3e:95:d3:44:2b:d7:d4:d2:74:9c:12:dd:f3:8c:d7:78:3f:fa:3a:c9:b9:b2:c4:36:10:cb:43:a9:14:7c:ca:25:1b:8f:38:87:20:fa:1:26:fa:2:a6</boolMaskData></ROI></root>"
5473344,2419486,2,254.84,336.68,62.08,255.22,316.49,36.56,254.45,356.87,42.5,1,0,0,"<root><DATA back_x=""254.45"" back_y=""356.87"" back_z=""42.5"" front_x=""255.22"" front_y=""316.49"" front_z=""36.56"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""254.84"" mass_y=""336.68"" mass_z=""62.08"" t=""2419486""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518420</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>243</boundsX><boundsY>311</boundsY><boundsW>24</boundsW><boundsH>47</boundsH><boolMaskData>78:5e:bd:91:db:2:80:20:8:43:e5:ff:7f:3a:d4:34:60:ac:a2:87:f0:c9:c3:98:97:b5:66:4b:c4:6d:d7:46:90:2b:1a:15:f4:b:f3:86:1f:60:7a:c2:2f:1c:e:26:fa:f6:cc:9d:91:f1:37:2f:70:94:f3:ed:14:f4:7b:e2:35:3f:9d:40:5f:e6:73:0:7d:18:9f:e1:a0:fe:13:47:9b:fe:13:19:bd:e1:b9:5c:88:d:51:ff:80:d9:85:ca:3c:1f:d0:0:d2:47:f4:60:92:c6:c8:b:79:31:c6:29:8f:4e:9b:ba:86:a5:e3:70:5d:b6:e:ed:fe:3:8</boolMaskData></ROI></root>"
5473575,2419486,,163.01,130.2,69.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA ear1_x=""169.05"" ear1_y=""146.41"" ear2_x=""161.31"" ear2_y=""147.69"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""163.01"" mass_y=""130.2"" mass_z=""69.48"" t=""2419486""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518422</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>150</boundsX><boundsY>102</boundsY><boundsW>27</boundsW><boundsH>59</boundsH><boolMaskData>78:5e:b5:93:51:e:c3:30:8:43:db:fb:5f:7a:5d:96:12:83:8d:95:56:5a:be:22:3d:d9:18:42:8e:23:ce:b9:ae:f9:76:7e:8f:84:83:28:36:81:45:64:19:22:b2:44:52:3c:33:4a:9e:3d:2a:4:ea:31:9:4b:81:26:53:64:c6:d4:68:e8:34:f2:c4:88:1a:c3:df:bb:a9:5a:f7:8b:a:66:d0:3d:e:56:c5:86:3c:41:b0:56:24:eb:d:b7:54:62:56:bd:e3:55:fc:6f:4d:73:90:95:9f:9a:5e:1b:fc:e:3d:2a:66:72:f4:8:86:4f:c5:cc:c3:18:84:bf:b6:76:dd:ca:30:86:cb:51:99:8b:bf:35:fc:6a:8:ab:c3:7f:b0:4d:99:40:d6:15:4:f5:2a:c1:28:c4:16:64:14:4c:a0:19:46:92:a1:1b:e4:3:8a:e5:3:9b</boolMaskData></ROI></root>"
5473582,2419486,,169.38,84.52,28.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""169.38"" mass_y=""84.52"" mass_z=""28.5"" t=""2419486""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518419</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>153</boundsX><boundsY>66</boundsY><boundsW>48</boundsW><boundsH>35</boundsH><boolMaskData>78:5e:95:94:d1:1a:5:21:4:84:eb:fd:5f:7a:97:a4:41:29:dd:9c:ca:6f:c:ed:77:5a:9b:ab:77:dd:a6:9b:be:56:ca:81:b0:64:14:f1:ba:a1:6a:81:f6:d6:32:74:fc:92:80:f8:bf:bf:99:72:f8:35:a1:c6:7:fa:aa:df:7c:4a:b5:81:22:bf:c3:cd:d0:8c:9f:1d:4d:8e:e1:fe:ca:13:90:f3:31:7e:e2:67:31:17:5f:47:3f:4d:38:b:64:ed:24:3c:bb:ea:fc:3e:4f:fa:cc:89:9e:26:a4:fa:23:48:55:b4:c2:e4:c3:67:b1:84:d8:d5:5c:f:fa:c6:ff:49:57:1a:f5:f6:b5:a1:50:87:c:e8:e5:9a:cf:29:1:9:fb:3f:10:94:c7:85:95:84:d3:3:f:f3:9c:2e:d5:ad:fb:7a:87:f0:18:91:c:8a:a:d0:35:ff:f2:93:1a:f3:12:92:38:9f:50:4:1f:7:f2:76:4d:45:5d:9f:10:a:27:17:e2:3a:21:5c:88:fa:fa:0:1:c8:2:a4</boolMaskData></ROI></root>"
5473345,2419487,2,254.54,336.87,62.72,255.18,316.53,34.96,253.89,357.21,37.93,1,0,0,"<root><DATA back_x=""253.89"" back_y=""357.21"" back_z=""37.93"" front_x=""255.18"" front_y=""316.53"" front_z=""34.96"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""254.54"" mass_y=""336.87"" mass_z=""62.72"" t=""2419487""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518430</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>242</boundsX><boundsY>312</boundsY><boundsW>25</boundsW><boundsH>46</boundsH><boolMaskData>78:5e:cd:93:41:e:c0:20:8:4:f5:ff:9f:ae:58:c5:45:76:1b:bd:d5:93:dd:c9:80:90:b4:94:75:6a:3b:f0:39:af:16:13:34:e3:ec:38:d9:8a:49:e3:1a:2c:61:7b:30:80:48:8e:0:2a:28:e0:88:31:7:72:c:bc:cb:6e:78:b1:5f:82:fc:a8:31:88:2:24:ef:6:cb:35:68:84:a:b6:2c:5:44:5e:95:a0:4b:49:45:37:bf:6e:a2:56:62:3b:e1:93:7c:1:aa:f4:1f:91:d5:ea:80:90:37:cf:60:e4:49:f1:3c:54:c3:d4:fb:60:f8:0:28:38:3:d</boolMaskData></ROI></root>"
5473576,2419487,,163.19,129.8,69.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA ear1_x=""170"" ear1_y=""147.26"" ear2_x=""162.2"" ear2_y=""148.8"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""163.19"" mass_y=""129.8"" mass_z=""69.84"" t=""2419487""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518433</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>149</boundsX><boundsY>102</boundsY><boundsW>27</boundsW><boundsH>59</boundsH><boolMaskData>78:5e:ad:d4:59:e:c3:20:c:4:50:b8:ff:a5:b:c5:78:19:8f:ad:aa:49:3e:aa:34:4f:5e:30:24:63:dc:6b:ce:39:a6:fe:f3:37:4b:36:92:eb:8:b5:92:2e:90:94:8e:a0:9c:97:58:2e:4a:8:3:f2:5:6b:ca:a2:f5:18:9d:82:54:3a:da:c6:83:7a:69:82:aa:8c:b2:6d:a4:9a:db:79:d4:86:ee:38:30:e4:fb:5c:7e:92:e9:d9:a9:25:2f:cd:e:dc:7f:51:39:a3:1d:8f:94:71:3d:a8:17:ad:2f:46:e:5b:6b:3e:71:8c:9a:8c:35:35:7d:b4:fd:d7:19:7f:99:7e:1a:96:4d:1f:c9:9:92:35:98:cf:f7:eb:61:e7:b4:49:5a:18:7f:f8:94:a1:59:27:69:d3:9e:52:37:10:1c:89:1f:8:58:a4:b5:18:6d:14:c4:c7:25:32:24:24:29:99:48:5c:49:1b:3e:e1:1a:3:ab</boolMaskData></ROI></root>"
5473583,2419487,,169.16,84.46,29.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""169.16"" mass_y=""84.46"" mass_z=""29.18"" t=""2419487""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518432</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>153</boundsX><boundsY>65</boundsY><boundsW>48</boundsW><boundsH>36</boundsH><boolMaskData>78:5e:b5:93:49:2:80:20:c:3:e5:ff:9f:b6:b:74:21:50:f0:20:27:24:93:b4:2c:3e:cf:18:ad:d9:b4:9a:18:d5:6e:d:c4:11:cb:a3:ca:75:ad:c3:b7:bc:e3:ff:e4:8f:e6:b9:9f:ab:a:a1:a1:cf:fc:85:21:c6:cb:fc:70:aa:df:78:a0:f:f9:76:b7:6e:ac:fb:81:2:35:ce:6a:b2:9c:f1:c4:2f:f1:e9:d0:62:fe:82:17:39:ae:23:9f:f4:84:a7:de:d1:38:b6:e7:f1:5b:83:d5:c8:ed:14:bc:38:e4:82:42:f7:25:4f:60:d7:cd:51:f3:ae:ce:86:7c:6b:90:32:e3:0:c4:85:f4:df:ed:c8:f4:4e:8e:1b:56:80:b2:b4:cf:4b:7e:60:db:e7:b0:38:f:f1:1c:6f:20:34:20:3c:1a:64:d5:6:f0:62:50:1b:ef:4a:bf:18:e7:17:30:d1:92:a4:71:51:e9:e1:0:c7:b0:20:a:be:86:ad:fa:5e:46:a5:4c:43:9c:56:a8:fa:b:16:8b:2:a8</boolMaskData></ROI></root>"
5473346,2419488,2,254.59,336.92,60.52,255.26,316.6,36.48,253.92,357.24,34.43,1,0,0,"<root><DATA back_x=""253.92"" back_y=""357.24"" back_z=""34.43"" front_x=""255.26"" front_y=""316.6"" front_z=""36.48"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""254.59"" mass_y=""336.92"" mass_z=""60.52"" t=""2419488""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518442</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>242</boundsX><boundsY>312</boundsY><boundsW>25</boundsW><boundsH>46</boundsH><boolMaskData>78:5e:cd:93:4b:a:c0:20:c:44:d3:fb:5f:ba:46:d4:7c:cc:13:a:2e:ea:a2:d8:79:ce:24:a:11:b1:f5:b4:e5:7e:c7:56:d5:92:4c:b0:79:16:48:84:74:31:10:1d:a4:a3:41:98:50:96:d3:c3:ed:83:ee:da:8a:3a:3:b:4b:8e:3:98:69:9b:e3:f:60:6f:6a:74:f5:15:14:e7:fb:9b:94:ba:92:6b:0:82:5a:d:24:4:b0:2b:ce:42:cb:3d:a0:23:5b:75:dc:47:b9:0:69:c4:ed:4:81:a1:e7:b0:25:c7:32:5e:ee:7b:2d:d0:be:4b:7f:1:2e:5b:3:12</boolMaskData></ROI></root>"
5473577,2419488,,163.27,129.71,70.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA ear1_x=""169.84"" ear1_y=""146.42"" ear2_x=""162.79"" ear2_y=""148.36"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""163.27"" mass_y=""129.71"" mass_z=""70.16"" t=""2419488""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518440</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>149</boundsX><boundsY>101</boundsY><boundsW>29</boundsW><boundsH>60</boundsH><boolMaskData>78:5e:a5:d3:59:12:83:30:c:3:50:73:ff:4b:37:34:a9:63:59:8a:a6:b4:7c:1:6f:bc:5:13:51:ae:ab:3e:c0:fd:75:5f:7:7d:db:1:a7:69:5c:a6:43:13:45:ec:36:8e:ad:46:8a:88:99:9b:e1:44:e:d9:76:5d:65:ab:ac:a4:ac:fa:8b:ae:cf:23:43:9d:e5:39:b8:c8:8:a5:b9:11:f:31:5c:cd:bd:66:22:6b:dd:d6:ce:75:3f:bb:e1:2e:90:da:50:8b:75:8b:28:ed:78:f1:e5:34:1c:ea:26:85:d5:7d:18:6a:3b:b2:a3:5a:f4:e7:e0:42:ab:f5:2d:3:eb:8:a7:e0:d1:6b:3f:41:57:75:64:72:d:5b:74:79:ff:48:b:5b:46:93:62:47:ed:3f:c6:8e:c6:53:3d:a:c6:c2:84:e3:9f:ce:60:c6:92:59:e1:87:b5:cd:c4:7:bb:9b:9e:f4:2:bf:14:3:a6</boolMaskData></ROI></root>"
5473584,2419488,,169.28,84.34,29.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,"<root><DATA isLookingDown=""false"" isLookingUp=""false"" isRearing=""false"" mass_x=""169.28"" mass_y=""84.34"" mass_z=""29.86"" t=""2419488""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518439</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-1</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>153</boundsX><boundsY>66</boundsY><boundsW>48</boundsW><boundsH>35</boundsH><boolMaskData>78:5e:a5:94:51:12:c4:20:8:43:eb:fd:2f:5d:40:11:22:16:71:ca:c7:76:85:67:8:d6:e9:d3:da:43:41:3f:fd:f:2f:f2:68:16:39:a8:d5:4b:fe:87:be:8c:72:c:e7:a7:b4:c1:19:2a:9d:d1:25:f:38:2f:e:3:dc:f1:81:3e:e8:37:ba:7:4b:a4:7e:e4:e2:60:a4:3c:17:1:df:d3:70:8:9e:df:e2:c:b8:c2:81:97:11:d:c7:89:7b:3e:c8:39:7c:99:76:2c:97:f6:47:de:59:46:f7:7b:79:eb:d2:ed:96:f4:65:cc:d5:5f:aa:ef:8a:da:41:53:e1:35:a3:d0:34:54:d3:5f:8e:6b:b3:89:88:8d:1b:cc:fa:6d:a2:38:13:25:7d:83:3e:af:9b:8:76:59:27:49:89:a4:41:b7:e1:71:fc:b8:e:93:6a:17:c5:c6:36:ee:2a:3a:bc:16:f:fa:4:ab:b3:89:10:ca:99:22:f8:9c:b0:6a:d:59:cd:8b:2f:80:e2:8e:ef:72:ac:a4:6a:11:a7:c:75:7f:1:27:6c:2:a9</boolMaskData></ROI></root>"
5473347,2419489,2,254.53,336.93,61.92,255.29,316.83,37.96,253.77,357.02,34.08,1,0,0,"<root><DATA back_x=""253.77"" back_y=""357.02"" back_z=""34.08"" front_x=""255.29"" front_y=""316.83"" front_z=""37.96"" isLookingDown=""false"" isLookingUp=""false"" isRearing=""true"" mass_x=""254.53"" mass_y=""336.93"" mass_z=""61.92"" t=""2419489""/><ROI><classname>plugins.fab.livemousetracker.ROI2DAreaX</classname><id>74518450</id><name>seg ok</name><selected>false</selected><readOnly>false</readOnly><properties/><color>-15210925</color><stroke>2</stroke><opacity>0.3</opacity><showName>false</showName><z>-1</z><t>-1</t><c>-1</c><boundsX>242</boundsX><boundsY>312</boundsY><boundsW>25</boundsW><boundsH>46</boundsH><boolMaskData>78:5e:cd:93:4b:e:c0:20:8:44:e5:fe:97:ae:6d:e4:33:c0:18:17:2e:ea:ca:cc:cb:43:4a:c3:18:7a:c4:6e:78:91:75:a:56:50:44:6:2c:cf:86:83:44:2:40:72:2:fa:cf:98:66:4:b1:50:24:98:7:e5:14:b8:92:c:7f:a5:0:75:7e:9:6a:53:ab:5d:6:9a:fc:33:ba:fc:5:6d:ce:81:10:61:ce:b7:af:74:35:65:ed:6e:5e:a7:ca:3d:b0:9b:62:37:95:b5:9:65:32:ba:21:14:a4:62:b0:6a:26:41:aa:7f:1e:c2:7:2d:d9:3:12</boolMaskData></ROI></root>"
